age,clv_score,avg_balance,monetary_volume,mortgage_outstanding,activity_intensity,investments_aum,recency_days,category
25,40544.39,12810.98376087492,7856.12,84985.70717757358,9,5999.893249045815,235,FixedDeposit
65,30791.76,6734.079934941051,3894.66,0.0,11,4189.375820446214,305,DebitCard
74,9940.94,13296.79980063777,2923.2,0.0,9,3652.484094877733,218,FXTransfer
21,49917.81,49044.45927732547,1183.96,54354.71128085095,11,25982.38290801705,216,PersonalLoan
47,21662.4,15825.72391206542,1972.7,64015.92610531125,11,12561.69184301295,249,InvestmentFund
54,55016.99,25080.26611145791,1401.13,71184.59181421608,7,1644.023164724357,196,FXTransfer
40,11933.45,37249.16886477964,12998.13,159220.1543682069,10,5449.6859182233,291,FixedDeposit
65,38387.97,16475.6383722902,4289.18,0.0,10,9561.877882625196,356,Insurance
63,24955.02,11119.31200879412,903.98,116562.0556425151,11,5605.427503173405,291,Insurance
29,28071.05,15201.97323302788,5733.54,57202.36507095642,9,12390.31049979711,192,SavingsAccount
38,29473.48,13458.28425551846,2127.84,71894.99901814696,14,14835.55427218727,30,CreditCard
21,30451.91,63128.13286070101,12463.98,0.0,13,6176.884439632043,42,CreditCard
55,27208.52,30795.75717858911,17251.39,45021.80600935797,13,6068.706003715773,158,PersonalLoan
34,62021.17,31135.82975139226,8151.55,0.0,9,13143.24181296605,85,PersonalLoan
18,20530.14,17180.78829974262,4645.31,62045.45780205475,9,6112.215853714915,182,PersonalLoan
32,69272.39,49886.5611155807,4683.68,0.0,10,7291.520410885366,164,DebitCard
31,47713.63,25778.11754041677,4699.12,70199.04964019502,9,8937.322943335013,153,InvestmentFund
44,56703.77,22558.93473311581,15322.58,81751.26710087658,8,2250.741867517894,277,DebitCard
33,31031.02,17352.28961314059,3112.94,0.0,5,3752.244560862033,179,FixedDeposit
20,34801.07,6854.227462750579,6302.37,0.0,7,10991.08361610049,107,SavingsAccount
20,32076.18,22882.7625990281,2264.6,0.0,9,14301.96990643705,142,Insurance
29,18016.95,2126.343314560998,2781.92,0.0,6,18173.0713709382,362,FXTransfer
55,73681.51,15942.21695671833,16913.74,161811.8308846086,13,9763.077241677009,29,DebitCard
58,30625.48,17793.76809978012,1655.19,74003.28945835345,16,14752.2505928355,5,DebitCard
35,48773.08,40532.61027027032,9946.32,0.0,14,5974.959965201365,50,PersonalLoan
19,71314.46,7731.947777592583,1725.0,45729.77393444654,18,4710.228636544067,48,SavingsAccount
65,32370.16,34517.4877865493,10384.52,45955.54632046675,9,3205.489667525568,252,CreditCard
48,44176.58,45098.55458564422,10139.92,0.0,15,5564.84482752793,195,SavingsAccount
62,29202.3,33629.46646704444,2623.4,55839.69456698828,12,2060.409595189311,327,FixedDeposit
29,30067.41,9564.140470483355,17407.65,136947.8522773446,9,12438.6409002233,164,CreditCard
25,93897.43,34620.76845091859,6910.76,41714.84611908838,8,6167.696627922412,213,PersonalLoan
30,63577.3,43902.80675648516,9554.0,89504.89458440934,13,19847.9814991734,301,FXTransfer
35,103942.36,12074.49825990903,2055.1,38887.65074507736,15,861.9435530122959,10,SavingsAccount
28,42047.56,6444.635433135212,13314.88,0.0,9,3241.82540424424,307,FXTransfer
63,25841.52,45161.5036417532,4883.91,30747.19222921506,15,22009.71500337922,181,SavingsAccount
29,80207.27,4433.016680223229,5787.94,0.0,15,1301.434622660271,178,InvestmentFund
38,61754.51,15681.18230288835,5991.14,87656.1297883307,15,19798.03667568375,151,FXTransfer
31,40270.32,33940.11406627633,5591.13,0.0,9,11929.85402472367,191,Insurance
70,16794.02,6644.787174839989,1720.01,0.0,6,10191.56350631448,337,InvestmentFund
55,28219.71,10525.16470487238,10918.07,0.0,8,8566.802620897202,229,PersonalLoan
72,28343.69,27325.58931052474,8182.38,0.0,5,8808.569608584505,312,SavingsAccount
33,32372.51,37517.99182668881,4553.33,56482.81273947951,13,1573.694732459297,352,SavingsAccount
65,41158.68,22081.19191503676,2777.24,110974.2608137409,13,26738.87462567076,301,PersonalLoan
31,20495.52,58851.4165299359,1007.22,47935.05306714398,12,1923.184142395197,281,Insurance
45,23025.73,41375.87470175115,7774.6,114394.146949557,10,10810.11651475644,107,PersonalLoan
74,50215.78,39640.54595738975,7745.61,124697.9440933084,13,2443.698308486749,246,DebitCard
64,56851.49,13188.70264344821,939.3,0.0,10,3629.860803587364,255,FixedDeposit
54,58800.97,22724.06060641785,2542.81,113865.3579297517,8,14813.98752445341,146,FixedDeposit
70,33123.31,24349.73245294982,2029.81,35182.82092173587,14,6636.537650024482,113,PersonalLoan
52,85909.4,33978.00751894522,15586.36,12641.9765571454,9,7103.225454862257,248,DebitCard
75,26611.25,57630.66873529665,4432.72,0.0,9,5164.40667760138,158,DebitCard
75,26133.17,5899.846442509333,3524.2,0.0,9,12613.91994648159,83,FixedDeposit
31,35581.88,53086.19967310463,15369.6,43673.54877790067,13,19635.87718634002,99,Insurance
68,60616.53,15833.46668116762,8351.22,0.0,13,13551.15754292197,319,Insurance
48,54373.16,35005.91442726865,1703.11,108614.4212215926,10,10056.84467796348,313,InvestmentFund
37,34917.63,23250.88713666173,14948.68,32619.28555344086,10,1815.043389528284,221,Insurance
69,17909.18,10299.09928511026,6264.03,0.0,8,7081.899558291291,100,InvestmentFund
62,19659.94,14019.89293756701,8734.22,0.0,7,13756.96852078667,47,InvestmentFund
18,47809.3,36804.48248054342,4635.79,163862.2103648861,6,15873.11320271317,221,InvestmentFund
36,13952.38,24466.41074447867,1197.12,0.0,14,3148.61201958317,85,FXTransfer
56,72842.3,6133.944167002622,2359.08,0.0,12,3858.93322562025,164,Insurance
64,35279.79,8690.827500700212,10164.58,54412.90328571908,9,1071.193275510756,245,InvestmentFund
23,86054.44,7517.73776750116,5404.19,44369.85184459066,16,4224.018488471542,53,SavingsAccount
43,72619.69,10109.92766338934,18993.94,0.0,8,9441.93313399715,263,FXTransfer
28,12545.35,12555.09246429604,11191.39,0.0,11,10517.14551382952,236,CreditCard
55,82545.26,7520.703041014771,14037.46,0.0,7,7421.176424592128,349,SavingsAccount
72,27053.93,13124.03390006109,1619.68,74479.37833285585,12,32642.41865565824,201,FXTransfer
61,76208.86,20056.39701856371,4544.87,37279.14850719117,7,17046.03920253338,69,FixedDeposit
21,73701.7,45616.35409263738,2056.48,0.0,9,5090.943163766774,286,Insurance
29,9848.68,32527.59647628245,5427.64,49717.77167875584,9,2169.229605616731,292,PersonalLoan
63,62026.0,22733.31770639926,9389.14,0.0,11,1834.799267405024,346,FXTransfer
67,53280.92,20451.17218188335,6989.76,90899.97902274138,9,8698.818463826436,267,InvestmentFund
56,17122.34,34232.72897052264,2493.71,52094.82049257805,15,5963.41640944577,108,SavingsAccount
70,20822.79,7427.429405179312,371.6,0.0,8,5051.877289502406,325,PersonalLoan
36,92601.95,1552.723277117361,1124.39,0.0,15,1308.787092543384,9,FixedDeposit
68,50151.97,38448.42923464498,17564.22,48147.79132964903,8,21873.27855969385,148,FixedDeposit
71,41736.78,23822.45275003956,11296.14,85383.36016676271,8,17241.77851635629,220,FXTransfer
30,35315.47,21702.45998918535,7931.02,0.0,8,30848.22332235331,357,DebitCard
38,39853.3,24670.40912159211,18040.36,0.0,9,4577.172860106958,44,Insurance
54,6163.65,50564.95072226183,2229.82,0.0,14,955.8088165076549,360,FXTransfer
20,26045.52,16213.33427591475,4008.02,0.0,11,11537.53559450019,306,Insurance
18,18453.02,30972.09418846432,2014.58,0.0,11,19232.08825424074,337,PersonalLoan
26,100226.6,50685.62202693698,12997.52,49860.33290974881,14,11331.77596813268,298,Insurance
36,82824.46,32921.74473668662,10135.79,58431.44073881557,4,22008.00049412778,364,Insurance
70,53377.95,22171.59468352874,5570.02,47166.54828443684,13,10574.74879458335,140,PersonalLoan
31,51675.98,26555.19409876658,429.66,57954.40238149174,8,8005.788948664052,214,CreditCard
65,67871.89,50711.57963616631,1969.33,0.0,12,6043.162562489936,270,SavingsAccount
40,16485.16,21933.3156961286,3135.84,75935.26668548891,9,557.4064618147435,360,Insurance
55,48530.77,33442.46086017761,11812.04,0.0,10,22816.89770057313,19,FXTransfer
22,23105.7,2572.267306472493,893.46,42811.99672074158,11,2268.889753269229,72,PersonalLoan
61,42559.26,51536.78416459852,2142.09,0.0,6,14603.72705474357,271,PersonalLoan
41,21262.95,6369.245158649645,1462.82,0.0,15,2581.558289482296,173,FXTransfer
54,35955.13,15164.19632871544,2172.61,0.0,9,1643.350412648409,200,CreditCard
60,17765.32,55018.89255924806,5438.22,122679.9676884469,8,16907.31728929845,187,FixedDeposit
42,18380.95,22236.37921419397,6002.35,76870.47177653202,7,11701.4276957161,304,DebitCard
61,35742.76,10906.58585613803,3215.0,13261.03340926566,10,4717.536297938333,217,InvestmentFund
34,18134.53,17316.31621773476,2229.66,0.0,6,5101.172216018619,282,CreditCard
44,35598.18,21805.94876351979,6475.23,127391.327308166,14,21144.9864898749,348,Insurance
42,42529.62,10486.97337113904,2503.79,0.0,11,3415.496035556746,263,CreditCard
61,12333.39,11576.35124714521,17243.1,0.0,9,17679.98519572656,225,SavingsAccount
55,17154.93,39542.83488620274,5231.28,38571.52613638528,7,2273.56755422944,364,SavingsAccount
33,63488.15,21616.71111229791,1394.53,45409.43017662921,13,4273.451169353171,312,FixedDeposit
21,15039.98,19824.47105920772,4976.98,89209.53263296939,10,11836.87744770012,304,InvestmentFund
59,92191.22,51401.71413813008,6005.8,53290.91171380482,11,23761.88898844032,129,SavingsAccount
24,16945.87,35261.47509934392,6606.02,55271.50625099989,13,2804.638678193738,355,Insurance
58,57631.18,43903.07264054465,5214.14,160817.1416923101,10,7620.046638847861,8,DebitCard
64,29753.5,19116.86076085901,8870.53,0.0,8,13262.09074896796,287,DebitCard
44,15797.88,13746.13817263219,1955.65,45171.02474438946,5,31744.99028364734,76,FXTransfer
72,47057.48,52652.9740024642,16169.82,141645.7085981993,9,1418.861584948948,7,FixedDeposit
72,32920.35,43056.5679459694,1815.09,54916.3183631734,12,9866.242407992397,192,PersonalLoan
74,31311.34,34621.45836245539,3546.15,0.0,12,26469.64595519675,365,PersonalLoan
55,37345.92,55009.00358061798,2708.39,0.0,11,29423.85127463196,293,FixedDeposit
37,86691.69,38354.80015622073,11268.38,95322.16189545854,11,2737.053324583797,126,FXTransfer
32,84062.67,25513.48753904835,6042.61,138327.423323838,7,4300.072988805351,310,FixedDeposit
42,80617.71,33292.6981268298,1985.05,0.0,9,21034.61379407489,267,PersonalLoan
38,51611.74,19111.64532127794,5674.84,46836.44761035698,18,12599.27166918489,20,SavingsAccount
53,34332.97,8206.46544842688,6393.63,0.0,13,3548.137080485796,136,CreditCard
58,28607.58,24762.40471465107,12813.35,0.0,7,16743.06157254106,151,Insurance
53,11379.49,11805.89481182993,10115.77,56998.69019546726,7,29700.01035697001,25,PersonalLoan
38,10680.37,35546.4594380716,4983.95,0.0,6,6980.126247294489,195,CreditCard
22,17983.44,24321.74944354782,2267.12,0.0,10,2051.342195797297,350,InvestmentFund
51,67292.42,8568.00027536211,3528.18,29650.18639418067,8,18035.9222993469,262,InvestmentFund
39,25768.74,20936.62649515938,2139.36,0.0,12,16242.93233528051,12,FixedDeposit
38,25643.07,50489.95141952221,9378.34,0.0,10,6460.730334503452,4,FixedDeposit
45,68676.73,11554.74623933031,745.35,0.0,9,14578.61483970187,190,FXTransfer
35,27717.36,35821.47864316344,1999.14,41838.4507138349,6,9185.706026326046,360,FXTransfer
43,39911.2,60405.73054396295,2863.44,51483.80593415626,6,28073.8045251209,28,CreditCard
34,35695.79,21460.5682892514,1302.67,28143.46730354507,15,1972.909225037967,218,DebitCard
20,31534.9,33662.5973122263,17375.36,0.0,8,2800.656350460901,307,DebitCard
55,102662.64,13745.79804682864,1629.16,0.0,8,11344.13763526541,52,DebitCard
65,47009.15,10752.15097935042,3820.9,46405.53838425185,8,3103.147559928851,76,DebitCard
33,39738.07,13461.62219849009,8930.07,123120.8138668906,9,16181.18453976205,182,InvestmentFund
73,26977.44,17947.90996097343,7538.26,0.0,8,26803.57815471718,3,FXTransfer
75,83160.48,25927.65000929997,17567.17,95015.12105333962,7,2718.435797751506,334,InvestmentFund
22,36812.29,21868.45971136582,1530.28,0.0,4,3506.2645395387,257,Insurance
74,25913.75,22376.40315442762,10910.41,0.0,8,6609.285558326676,82,CreditCard
33,9131.87,38277.05676249015,5200.51,0.0,14,3106.275606305855,165,FixedDeposit
32,32477.24,27926.11136968989,10927.31,94602.19433384345,7,5097.058855266481,339,FixedDeposit
29,33109.11,18445.68964421255,3393.91,0.0,10,21268.22319873657,265,SavingsAccount
33,74638.2,23545.46999093885,7108.9,0.0,6,22343.74309542433,202,PersonalLoan
74,103147.03,28684.05454939989,748.49,59258.35163659585,11,14775.99579717176,218,CreditCard
35,25071.41,40799.75032539982,654.06,21878.27906198815,7,9405.52292785514,364,DebitCard
45,9332.05,26047.92677517762,3056.78,0.0,13,997.1938209791824,253,InvestmentFund
19,26463.49,5146.965841682251,16967.48,76472.91375328695,13,19838.57284729049,272,FXTransfer
68,47606.13,24828.66664903533,18930.22,82131.47385549682,4,2010.533255237597,168,FXTransfer
69,49767.19,25769.4968101679,6822.6,21221.28643970869,10,21981.15218417092,319,InvestmentFund
71,54568.21,2541.820973553818,2852.16,0.0,15,4075.292670339788,86,DebitCard
19,32513.11,2478.647793549989,6360.49,71851.07776229038,13,6368.63448555871,252,SavingsAccount
67,97150.02,27419.96536196777,3428.51,145115.633850722,14,8347.235237313931,59,SavingsAccount
22,48897.66,33524.14521866859,618.36,28707.30328865247,3,8779.00765811267,155,DebitCard
19,46150.69,22859.28984560893,16177.79,142399.4620433392,11,10091.22038845366,253,InvestmentFund
25,40437.54,30057.19699396529,5459.15,0.0,7,3570.995925475132,302,PersonalLoan
74,19566.73,6032.44469186697,3209.54,32750.2444438478,10,3380.876151309265,296,FXTransfer
52,10883.47,19408.02418935399,3346.08,0.0,9,3316.073450847329,264,DebitCard
61,19559.62,8423.261255095467,2974.95,68081.58722901183,7,3086.898988802272,204,CreditCard
43,83878.48,24079.15280571978,9978.69,42923.21599620156,12,5356.193641268273,267,InvestmentFund
28,36304.4,22742.44738396376,8068.35,33656.91449507167,10,4708.228992602667,162,Insurance
56,40079.49,16643.47498574972,1696.31,79553.67119356802,6,11679.65186221722,343,InvestmentFund
46,12975.18,20535.92093743867,5231.12,0.0,16,12015.18539561869,325,PersonalLoan
20,11911.71,2236.891512816676,1377.56,21667.51771774891,8,10155.82611392573,105,PersonalLoan
31,23087.32,53655.52089755453,2895.69,0.0,9,6836.628240098199,52,CreditCard
69,32325.42,6492.757283987957,677.83,0.0,11,6893.458722068042,33,FXTransfer
56,49928.78,18849.53899359651,3466.15,34958.13336529586,14,11301.65494175623,44,CreditCard
23,50482.77,24100.8388260578,9562.31,0.0,16,6077.818357518354,62,Insurance
54,47363.45,27638.65387725065,7503.68,0.0,3,14134.30842609076,201,PersonalLoan
20,26005.54,15741.68553247726,1565.36,87619.50438333838,14,2468.430778397487,204,Insurance
67,45991.53,11901.18779353523,6148.44,119216.6855033626,11,14376.40248897812,153,CreditCard
39,86046.59,51964.69107495675,4925.52,0.0,9,18325.09855362784,217,DebitCard
26,39462.48,17062.0332543498,7869.83,0.0,10,6133.657644819655,37,SavingsAccount
68,63685.62,20482.10558771401,3415.41,37377.90727699344,13,1963.797591864001,297,DebitCard
23,39103.71,22709.9972541995,10430.05,81534.46198169813,11,2242.482326719252,99,Insurance
24,14588.61,11509.34955077167,2971.1,27099.22319312639,8,17360.79969899445,290,InvestmentFund
24,66223.97,16442.35837803363,6013.21,91436.91333129937,9,3675.385192489821,96,DebitCard
72,44793.25,37530.50096933105,4117.05,31146.01097338917,8,10012.62598075126,299,InvestmentFund
22,55998.18,5544.70611463756,333.76,27447.38910851922,12,11237.07026885004,45,FixedDeposit
21,23822.24,19944.06709761672,1040.66,0.0,14,2129.289521396572,134,CreditCard
50,62547.57,15720.67972673081,11460.01,167369.8088117686,11,25942.23742693598,292,Insurance
34,49113.92,16468.65729685473,1550.07,0.0,8,21095.74354307253,358,FXTransfer
60,36514.81,28433.74486013195,20094.04,42543.32127355254,12,7130.380310710506,231,FixedDeposit
27,21030.49,31644.21110291781,13329.46,0.0,13,1862.550563254239,3,FXTransfer
75,39138.74,7569.152438769992,6042.84,28528.92745372416,8,2588.636931373514,154,PersonalLoan
48,31951.58,15438.00576517835,14394.34,0.0,8,4807.335962258207,62,PersonalLoan
44,110515.86,16043.44343271595,2914.06,43830.00211506115,13,3551.478847858795,56,DebitCard
34,79189.83,6953.417147647659,9752.78,155124.8919072713,12,10546.63029285336,264,FXTransfer
27,53839.62,18843.33632495621,4730.0,167256.9890353047,12,4387.197561562823,46,DebitCard
68,13085.14,16799.25569928806,1455.66,46606.65137967902,6,11212.39695940552,70,FixedDeposit
52,90425.16,26550.98827135215,8840.86,0.0,9,20896.28385094591,139,SavingsAccount
68,12338.42,11497.79370606829,2176.43,0.0,8,1871.359360255454,298,DebitCard
69,10077.14,26011.8901832076,546.7,23912.04406939433,6,29533.07597538056,242,SavingsAccount
19,41975.54,10072.39377751771,1275.51,0.0,18,21076.24424019416,258,PersonalLoan
50,41457.49,19250.5902043405,6440.55,90306.95178557353,10,6855.286011397326,134,InvestmentFund
23,24209.92,10913.34151155335,2939.49,11508.31212464132,8,3937.360607434249,303,FXTransfer
66,84781.52,23942.57352716136,1847.52,42926.69520461414,10,8431.023783990817,110,Insurance
27,22369.78,25862.69665994898,9505.06,129960.1662548777,6,9286.66418633163,58,DebitCard
59,58323.1,4726.339892537529,4466.98,23726.81224183054,14,7367.136831659874,202,Insurance
69,17990.04,17054.20513573251,9225.42,0.0,9,3811.268777351893,337,Insurance
63,63077.25,5691.170444263013,5557.87,0.0,12,6383.740441114918,245,FXTransfer
49,23233.65,1843.539952024262,4899.33,52173.20214817648,10,8879.28726337514,94,DebitCard
45,37608.88,9639.574308686235,11195.97,0.0,7,6583.490531121542,150,DebitCard
61,62253.27,38216.99150595194,2897.46,27986.82128315321,8,29312.97213586697,38,Insurance
32,54172.43,20601.28934656356,2381.78,0.0,11,5966.162111176885,162,PersonalLoan
75,12532.0,20905.39953685321,256.64,0.0,8,7921.066513632195,138,Insurance
59,18321.08,61790.07516259796,2137.75,0.0,9,6034.426927646879,125,FXTransfer
39,4764.43,18229.12954862848,11888.11,30115.74808702869,10,7692.782620723157,178,Insurance
21,68530.19,29854.75477740219,4263.59,0.0,11,13399.89970994509,211,DebitCard
33,42941.57,15803.05586920119,2901.08,18760.84339159915,11,6714.391046642546,115,PersonalLoan
51,18284.86,7558.182970201492,18760.18,80731.19349202419,11,3459.601124100414,298,PersonalLoan
45,54164.11,8424.213240244366,1776.08,75608.65440499347,11,11534.96224524556,275,PersonalLoan
50,52255.21,69068.55325521655,3879.21,42026.98959464856,10,16566.50095375128,274,CreditCard
25,30099.25,34122.70527519347,19642.54,19823.42802364803,11,1805.619592846381,35,InvestmentFund
72,22347.21,14001.37753297524,8742.61,56340.46627427344,9,8486.837836193747,135,PersonalLoan
53,15905.01,37992.28871431431,5944.38,105446.4467196473,13,12246.88281176162,4,FXTransfer
28,41947.99,27673.24475947386,2784.76,0.0,6,11735.30312744305,177,FXTransfer
58,53947.67,2526.24204078913,2256.35,31969.9605361643,12,5287.496108832553,258,PersonalLoan
38,45864.79,31341.29095083649,5743.48,0.0,8,2000.016327321059,348,DebitCard
